,index,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
44,47548,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,29.61666667,1,8,45,0,0,4,3,0,30,1,1,2,23,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.398,8.848,2,84,0,1,1
45,47549,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,30.11666667,1,8,46,0,0,4,3,15,30,1,1,1,24,22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.519,25.255,7,96,1,1,0
46,47550,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,31.01666667,1,8,47,0,0,4,3,30,30,1,1,1,25,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.869,11.663,3,107,0,0,1
47,47551,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,31.53333333,1,8,48,0,0,4,3,40,30,1,1,1,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.779,11.365,3,104,0,0,0
48,47552,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,32.03333333,1,8,49,0,0,4,3,40,40,1,2,2,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.219,22.372,4,70,0,0,1
49,47553,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,32.93333333,1,8,50,0,0,4,3,AD,40,1,1,1,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.892,11.567,1,99,1,0,1
50,47554,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,33.51666667,1,8,51,0,0,4,3,40,40,1,1,2,27,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.144,33.608,10,108,1,0,0
51,47555,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,34.5,1,8,52,0,0,4,3,AD,40,1,1,1,28,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.397,23.592,5,103,0,0,0
52,47556,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,35.21666667,1,8,53,0,0,5,3,0,0,1,1,1,29,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.991,16.245,3,96,2,0,0
53,47557,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,35.93333333,1,9,54,0,0,5,3,15,0,2,2,1,30,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10.163,7.731,0,0,2,0,0
54,47558,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,36.5,1,9,55,0,0,5,3,30,0,2,1,1,31,24,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.948,22.427,6,99,1,0,0
55,47559,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,37.03333333,1,9,56,0,0,5,3,30,15,2,2,2,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.394,1.079,1,86,0,0,-1
56,47560,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,37.56666667,1,9,57,0,0,5,3,30,30,2,1,2,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.197,11.736,1,97,2,0,1
57,47561,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,38.11666667,1,9,58,0,0,5,3,30,40,2,2,2,31,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.76,2.849,1,78,1,0,0
58,47562,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,38.63333333,1,9,59,0,0,5,4,0,0,2,2,2,31,28,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.082,17.527,7,89,2,0,0
59,47563,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,39.48333333,1,10,60,0,0,5,4,0,15,1,1,2,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.776,26.674,6,91,2,0,1
60,47564,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,40.11666667,1,10,61,0,0,5,4,0,30,1,2,2,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.766,7.891,2,80,1,0,1
61,47565,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,40.95,1,10,62,0,0,5,4,0,40,1,2,2,31,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.942,29.318,8,77,0,0,1
62,47566,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,42.35,1,10,63,0,0,5,5,0,0,1,2,2,31,32,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,6.945,7.791,0,0,1,1,0
63,47567,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,43.23333333,1,11,64,0,0,5,5,0,15,2,1,2,31,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.282,17.836,5,102,1,0,1
64,47568,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,43.75,1,11,65,0,0,5,5,0,30,2,1,2,31,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.715,10.153,3,102,1,1,0
65,47569,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,44.2,1,11,66,0,0,5,5,0,40,2,1,2,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.229,13.709,3,108,2,0,0
66,47570,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,44.65,1,11,67,0,0,5,5,15,40,2,2,1,32,35,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.634,6.884,0,0,1,1,0
67,47571,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,45.23333333,1,11,68,0,0,5,6,0,0,2,1,2,32,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.851,4.635,1,97,1,0,0
68,47572,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,45.55,1,12,69,0,0,5,6,0,15,1,2,2,32,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.312,12.963,4,82,0,0,1
69,47573,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,46.36666667,1,12,70,0,0,5,6,0,30,1,2,2,32,38,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28.745,20.509,6,76,1,0,1
70,47574,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,47.6,1,12,71,0,0,5,6,15,30,1,2,1,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.537,31.181,9,77,1,0,0
71,47575,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,48.65,1,12,72,0,0,5,6,15,40,1,2,2,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.241,3.797,2,86,0,0,1
72,47576,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,49.7,1,12,73,0,1,5,7,0,0,1,2,2,33,40,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,24.609,28.147,6,72,1,0,0
73,47577,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,63.45,2,1,74,0,1,0,0,0,15,2,1,2,33,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.582,23.236,5,97,2,1,0
74,47578,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,63.95,2,1,75,0,1,0,0,0,30,2,1,2,33,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.243,4.127,1,105,2,1,1
75,47579,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,64.28333333,2,1,76,0,1,0,0,0,40,2,1,2,33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.706,24.393,7,95,2,0,0
76,47580,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,64.83333333,2,1,77,0,1,0,1,0,0,2,1,2,33,44,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.529,10.724,3,101,1,0,0
77,47581,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,65.91666667,2,2,78,0,1,0,1,15,0,1,2,1,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.712,42.566,9,78,1,0,0
78,47582,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,66.85,2,2,79,0,1,0,1,30,0,1,1,1,35,44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.133,10.002,3,98,2,0,1
79,47583,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,67.3,2,2,80,0,1,0,1,30,15,1,1,2,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.381,11.085,2,90,2,1,0
80,47584,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,67.78333333,2,2,81,0,1,0,1,40,15,1,1,1,36,45,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.615,31.942,9,109,1,0,0
81,47585,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,68.45,2,2,82,0,1,1,1,0,0,1,1,1,37,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.485,9.54,1,109,2,0,0
82,47586,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,69.08333333,2,3,83,0,1,1,1,0,15,2,1,2,37,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.957,13.691,3,108,2,0,0
83,47587,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,69.51666667,2,3,84,0,1,1,1,0,30,2,1,2,37,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.369,21.922,3,101,2,0,0
84,47588,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,70.01666667,2,3,85,0,1,1,1,0,40,2,1,2,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.139,4.481,1,102,1,0,0
85,47589,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,70.35,2,3,86,0,1,1,1,15,40,2,2,1,38,48,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17.716,22.42,4,87,1,1,0
86,47590,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,71.15,2,3,87,0,1,1,1,30,40,2,2,1,39,48,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6.516,8.052,0,0,1,1,0
87,47591,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,71.71666667,2,3,88,0,1,1,1,40,40,2,2,1,40,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.029,4.419,2,81,1,0,1
88,47592,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,72.28333333,2,3,89,0,1,1,1,40,AD,2,2,2,40,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.838,2.995,1,78,1,0,0
89,47593,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,72.86666667,2,3,90,0,1,1,1,40,40,2,2,1,41,49,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.596,1.927,0,0,1,1,-1
90,47594,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,73.45,2,3,91,0,1,1,1,AD,40,2,2,1,42,49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.928,11.906,4,78,0,0,1
91,47595,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,74.03333333,2,3,92,0,1,2,1,0,0,2,2,1,43,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,48.337,27.404,6,77,1,0,0
92,47596,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,74.8,2,4,93,0,1,2,1,0,15,1,2,2,43,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.359,7.285,2,86,0,0,0
93,47597,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,75.51666667,2,4,94,0,1,2,1,15,15,1,1,1,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.404,4.699,1,102,1,1,0
94,47598,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,75.96666667,2,4,95,0,1,2,1,30,15,1,1,1,45,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.524,26.321,9,110,2,0,1
95,47599,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,76.61666667,2,4,96,0,1,2,1,40,15,1,2,1,46,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.777,11.622,3,77,1,0,0
96,47600,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,77.46666667,2,4,97,0,1,3,1,0,0,1,1,1,47,50,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.907,16.004,5,91,0,0,0
97,47601,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,78.3,2,5,98,0,1,3,1,0,15,2,1,2,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.918,7.107,1,106,2,0,1
98,47602,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,78.6,2,5,99,0,1,3,1,0,30,2,2,2,47,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.277,3.078,1,81,0,0,0
99,47603,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,79.05,2,5,100,0,1,3,1,15,30,2,2,1,48,52,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.221,1.322,0,0,0,1,-1
100,47604,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,79.55,2,5,101,0,1,3,1,30,30,2,1,1,49,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.381,4.807,2,98,2,0,0
101,47605,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,79.91666667,2,5,102,0,1,3,1,30,40,2,1,2,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.701,4.716,1,89,2,0,1
102,47606,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,80.25,2,5,103,0,1,3,2,0,0,2,1,2,49,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.023,7.136,1,98,2,0,0
103,47607,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,80.6,2,6,104,0,1,3,2,0,15,1,1,2,49,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.523,10.312,4,100,1,0,1
104,47608,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,81.06666667,2,6,105,0,1,3,2,15,15,1,1,1,50,55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.025,23.359,5,103,2,1,1
105,47609,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,81.76666667,2,6,106,0,1,3,2,15,30,1,1,2,50,56,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,4.088,2,94,1,0,1
106,47610,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,82.26666667,2,6,107,0,1,3,2,15,40,1,2,2,50,57,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.425,2.361,0,0,1,1,-1
107,47611,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,83.01666667,2,6,108,0,1,3,3,0,0,1,1,2,50,58,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,12.542,18.237,4,104,1,0,0
108,47612,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,83.66666667,2,7,109,0,1,3,3,0,15,2,2,2,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.147,36.016,9,80,0,0,1
109,47613,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,84.56666667,2,7,110,0,1,3,3,0,30,2,1,2,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.759,1.792,1,109,1,0,0
110,47614,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,84.96666667,2,7,111,0,1,3,3,0,40,2,1,2,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.916,15.191,3,93,1,0,1
111,47615,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,85.45,2,7,112,0,1,3,4,0,0,2,1,2,50,62,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13.991,12.685,3,103,2,1,1
112,47616,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,85.81666667,2,8,113,0,1,3,4,0,15,1,1,2,50,63,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.605,11.158,4,101,0,0,0
113,47617,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,86.38333333,2,8,114,0,1,3,4,15,15,1,1,1,51,63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.302,9.689,3,108,1,0,0
114,47618,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,87.43333333,2,8,115,0,1,3,4,30,15,1,1,1,52,63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.831,9.403,3,104,2,0,0
115,47619,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,87.95,2,8,116,0,1,3,4,30,30,1,1,2,52,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.135,13.504,4,96,2,0,0
116,47620,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,88.48333333,2,8,117,0,1,3,4,40,30,1,2,1,53,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.276,5.92,1,88,0,0,1
117,47621,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,89.16666667,2,8,118,0,1,4,4,0,0,1,1,1,54,64,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.902,36.711,7,110,2,1,0
118,47622,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,89.95,2,9,119,0,1,4,4,15,0,2,2,1,55,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.382,3.614,0,0,0,1,0
119,47623,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,90.45,2,9,120,0,1,4,4,15,15,2,1,2,55,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.221,26.793,7,102,2,1,0
120,47624,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,91.1,2,9,121,0,1,4,4,30,15,2,1,1,56,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.632,7.068,2,93,2,1,0
121,47625,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,91.55,2,9,122,0,1,4,4,40,15,2,2,1,57,65,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.896,4.762,2,74,0,0,0
122,47626,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,92.13333333,2,9,123,0,1,4,4,40,30,2,2,2,57,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.256,15.3,5,82,0,0,0
123,47627,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,92.86666667,2,9,124,0,1,4,4,40,40,2,2,2,57,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19.886,30.829,7,78,0,0,0
124,47628,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,93.85,2,9,125,0,1,4,4,40,AD,2,2,2,57,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.332,4.271,1,81,0,0,1
125,47629,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,94.78333333,2,9,126,0,1,4,5,0,0,2,2,2,57,69,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.782,11.966,3,74,1,0,0
126,47630,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,95.46666667,2,10,127,0,1,4,5,15,0,1,1,1,58,69,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.932,9.88,3,93,2,0,0
127,47631,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,95.9,2,10,128,0,1,4,5,30,0,1,1,1,59,69,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.388,8.589,3,109,2,1,1
128,47632,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,96.35,2,10,129,0,1,4,5,40,0,1,1,1,60,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.126,4.89,1,109,2,0,1
129,47633,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,96.76666667,2,10,130,0,1,5,5,0,0,1,1,1,61,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.517,5.084,1,99,2,0,0
130,47634,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,97.28333333,2,11,131,0,1,5,5,0,15,2,1,2,61,70,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,54.907,20.199,5,94,2,0,0
131,47635,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,97.83333333,2,11,132,0,1,5,5,15,15,2,2,1,62,70,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.085,3.937,2,80,0,0,1
132,47636,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,98.41666667,2,11,133,0,1,5,5,15,30,2,1,2,62,71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753,0.737,1,106,2,0,-1
133,47637,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,99.1,2,11,134,0,1,5,5,30,30,2,2,1,63,71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.436,4.844,2,76,1,0,0
134,47638,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,99.71666667,2,11,135,0,1,5,5,30,40,2,1,2,63,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.445,14.022,1,93,1,0,1
135,47639,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,100.1333333,2,11,136,0,1,5,6,0,0,2,2,2,63,73,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.499,22.12,5,78,0,1,1
136,47640,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,100.7833333,2,12,137,0,1,5,6,15,0,1,2,1,64,73,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86,16.496,5,79,1,0,0
137,47641,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,101.9666667,2,12,138,0,1,5,6,15,15,1,1,2,64,74,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19.645,34.944,6,105,2,1,1
138,47642,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,102.6666667,2,12,139,0,1,5,6,30,15,1,1,1,65,74,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.989,10.93,3,96,2,1,0
139,47643,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,103.6333333,2,12,140,0,1,5,6,40,15,1,1,1,66,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.682,13.831,3,107,2,1,0
140,47644,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,104.1333333,2,12,141,0,1,6,6,0,0,1,1,1,67,74,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,1.269,1,98,2,1,-1
141,47645,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,104.65,2,13,142,0,1,6,6,0,1,2,1,2,67,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.623,5.836,3,95,2,1,0
142,47646,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,105.4166667,2,13,143,0,1,6,6,1,1,1,1,1,68,75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44,11.068,3,92,0,0,0
143,47647,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,105.9333333,2,13,144,0,1,6,6,1,2,1,1,2,68,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.418,25.048,8,99,0,1,0
144,47648,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,106.6,2,13,145,0,1,6,6,1,3,2,1,2,68,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.446,10.008,3,100,2,0,1
145,47649,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,107.2,2,13,146,0,1,6,6,1,4,2,1,2,68,78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938,0.678,1,110,2,0,-1
146,47650,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,107.8833333,2,13,147,0,1,6,6,2,4,1,2,1,69,78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.356,25.943,3,82,1,0,0
147,47651,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,109.2,2,13,148,0,1,6,6,3,4,1,1,1,70,78,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.089,11.597,3,101,2,1,0
148,47652,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,109.75,2,13,149,0,1,6,6,4,4,2,2,1,71,78,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,6.404,2,77,1,0,1
149,47653,2023-wimbledon-2501,Iga Swiatek,Elina Svitolina,110.3833333,2,13,150,0,1,6,6,4,5,2,1,2,71,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.377,12.001,3,90,1,0,1
